id	pathogen_nm	url	image	taxonomy	binomial_nm	synonyms	status
244	Gold-fringed rice borer	https://en.wikipedia.org/wiki/Chilo_auricilius	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Crambidae,Genus:Chilo	Chilo auricilius	Chilo popescugorji,Chilo auricilia	
245	Goosegrass	https://en.wikipedia.org/wiki/List_of_least_concern_plants	https://upload.wikimedia.org/wikipedia/commons/1/18/Circle_frame.svg				
246	Gooseweed	https://en.wikipedia.org/wiki/Sphenoclea_zeylanica	https://upload.wikimedia.org/wikipedia/commons/e/e8/Ipomoea_purpurea_2400px.jpg	:Botanical illustration,Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Eudicots,Clade:Asterids,Order:Solanales,Family:Sphenocleaceae,Genus:Sphenoclea	Sphenoclea zeylanica	Reichelia palustris,Reichelia palustris,Schrebera pongati,Pongatium indicum,Pongatium spongiosum,Pongatium zeylanicum,Rapinia herbacea,Sphenoclea pongatium	
247	Grain moth						
248	Grain weevil						
249	Grass Weeds						
250	Grasses						
251	Grasshoppers	https://en.wikipedia.org/wiki/Grasshopper	https://upload.wikimedia.org/wikipedia/commons/6/60/%22Grangers_versus_Grasshoppers_on_the_Irrepressible_Conflict%2C%22_St._Peter%2C_Minnesota_-_DPLA_-_22822be747ad4bcf8dd4974ee2274aa6_%28cropped%29.jpg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Orthoptera,Infraorder:Acrididea			 getSynonyms 020: Synonyms not found
252	Gray leaf spot	https://en.wikipedia.org/wiki/Gray_leaf_spot	None				
253	Gray mold rot	https://en.wikipedia.org/wiki/Botrytis_cinerea	https://upload.wikimedia.org/wikipedia/commons/e/e4/Aardbei_Lambada_vruchtrot_Botrytis_cinerea.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Leotiomycetes,Order:Helotiales,Family:Sclerotiniaceae,Genus:Botrytis	Botrytis cinerea		 getSynonyms 020: Synonyms not found
254	Greasy spot	https://en.wikipedia.org/wiki/Mycosphaerella_citri	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Fungi,Division:Ascomycota,Class:Dothideomycetes,Order:Capnodiales,Family:Mycosphaerellaceae,Genus:Mycosphaerella	Mycosphaerella citri	Cercospora citri-grisea,Stenella citri-grisea	
255	Green leafhopper						
256	Grey leaf spot						
257	Grey mold	https://en.wikipedia.org/wiki/Botrytis_cinerea	https://upload.wikimedia.org/wikipedia/commons/e/e4/Aardbei_Lambada_vruchtrot_Botrytis_cinerea.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Leotiomycetes,Order:Helotiales,Family:Sclerotiniaceae,Genus:Botrytis	Botrytis cinerea		 getSynonyms 020: Synonyms not found
258	Grubs						 caught DisambiguationError exception: ['Grub, Appenzell Ausserrhoden', 'Grub, St. Gallen', 'Grub (Amerang)', 'Grub am Forst', 'Grub, Thuringia', 'set screw', 'GNU GRUB', 'Grub (search engine)', 'Grub Street', 'Buzz Lightyear of Star Command', 'Grubb', 'Grubbs (disambiguation)']
259	Gummy stem blight	https://en.wikipedia.org/wiki/Gummy_stem_blight	None				
260	Gummy stem blight,Black rot	https://en.wikipedia.org/wiki/Gummy_stem_blight	None				
261	Hairy beggarticks						
262	Hairy root	https://en.wikipedia.org/wiki/Agrobacterium	https://upload.wikimedia.org/wikipedia/commons/a/ae/Agrobacterium-tumefaciens.png	Domain:Bacteria,Phylum:Pseudomonadota,Class:Alphaproteobacteria,Order:Hyphomicrobiales,Family:Rhizobiaceae,Genus:AgrobacteriumConn 1942 (Approved Lists 1980)		Polymonas Lieske	
263	Hard rot	https://en.wikipedia.org/wiki/Clonostachys_rosea_f._rosea	https://upload.wikimedia.org/wikipedia/commons/4/42/Karl_Johanssvamp%2C_Iduns_kokbok.png				
264	Headworm						
265	Heart rot	https://en.wikipedia.org/wiki/Heart_rot	https://upload.wikimedia.org/wikipedia/commons/2/28/Fistulina_hepatica.JPG				
266	Heat canker						
267	Helicotylenchus nematode						
268	Helminthosporium leaf spot						
269	Hollow black heart						 caught DisambiguationError exception: ['Boron deficiency (plant disorder)', 'Boron deficiency (medicine)']
270	Hoorahgrass	https://en.wikipedia.org/wiki/Fimbristylis_miliacea	https://upload.wikimedia.org/wikipedia/commons/7/76/Fimbristylis_miliacea_2.JPG	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Cyperaceae,Genus:Fimbristylis	Fimbristylis miliacea	Scirpus miliaceus	
271	Hoppers						 caught DisambiguationError exception: ['Hopper, Illinois', 'Hopper, West Virginia', 'Hunza–Nagar District', 'Hopper (crater)', 'Hopper (surname)', 'locust', 'Grasshopper', 'Platylesches', 'Leafhopper', 'Treehopper', 'chute', 'Hopper (particulate collection container)', 'paintball loader', 'manufacturing', 'agricultural aircraft', 'combine harvester', 'wheel tractor-scraper', 'Feeder (livestock equipment)', 'Hopper (spacecraft)', 'SpaceX Starship', 'Hopper balloon', 'Hopper barge', 'Hopper car', 'Gravity wagon', 'Space hopper', 'USS Hopper', "A Bug's Life", 'Love and Rockets', 'Franz Hopper', 'Jim Hopper (Stranger Things)', 'Kamen Rider Gotchard', 'Hoppers (film)', 'Hoppers (game)', 'Frogger', 'fairy chess piece', 'Hopper (band)', 'The Hoppers', 'Dish Hopper (DVR)', 'Hopper (food)', 'Hopper (microarchitecture)', 'hops', 'Lindy Hop', 'drug dealer', 'Bill hopper', 'Hopper crystal', 'Hopper (company)', 'Hop (disambiguation)', 'HOP (disambiguation)', 'Grasshopper (disambiguation)']
272	Hornworm						
273	Indian-meal moth						
274	Insect pests						
275	Itchgrass	https://en.wikipedia.org/wiki/Rottboellia_cochinchinensis	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Poaceae,Subfamily:Panicoideae,Genus:Rottboellia	Rottboellia cochinchinensis	Aegilops exaltata,Aegilops fluviatilis,Manisuris exaltata,Ophiuros exaltata,Ophiuros appendiculatus,Rottboellia arundinacea,Rottboellia corymbosa,Rottboellia denudata,Rottboellia exaltata,Rottboellia exaltata,Rottboellia hispida,Rottboellia setosa,Stegosia cochinchinensis,Stegosia cochinchinensis,Stegosia exaltata	
276	Jungle rice						
277	Katydid						
278	Khapra beetle	https://en.wikipedia.org/wiki/Khapra_beetle	https://upload.wikimedia.org/wikipedia/commons/f/fc/Khapra_beetle.jpg	:Larvae of Trogoderma granarium,Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Coleoptera,Family:Dermestidae,Genus:Trogoderma	Trogoderma granarium		 getSynonyms 020: Synonyms not found
279	Ladybird beetle						
280	Lance nematode	https://en.wikipedia.org/wiki/Hoplolaimus_uniformis	https://upload.wikimedia.org/wikipedia/commons/9/9d/Celegans_wt_nhr80rnai.png	Kingdom:Animalia,Phylum:Nematoda,Class:Secernentea,Order:Tylenchida,Family:Hoplolaimidae,Genus:Hoplolaimus	Hoplolaimus uniformis		 getSynonyms 020: Synonyms not found
281	Late blight	https://en.wikipedia.org/wiki/Phytophthora_infestans	https://upload.wikimedia.org/wikipedia/commons/c/c0/07_08_life_cycle%2C_Phytophthora_infestans_on_potato%2C_Peronosporales%2C_Oomycota_%28M._Piepenbring%29.png	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora infestans		 getSynonyms 020: Synonyms not found
282	Lateral root dieback	https://en.wikipedia.org/wiki/Pythium	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Pythiaceae,Genus:PythiumPringsheim, 1858			 getSynonyms 020: Synonyms not found
283	Leaf beetle	https://en.wikipedia.org/wiki/Leaf_beetle	https://upload.wikimedia.org/wikipedia/commons/f/f2/Acalymma_vittatum.jpg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Coleoptera,Infraorder:Cucujiformia,Family:ChrysomelidaeLatreille, 1802 [1]			 getSynonyms 020: Synonyms not found
284	Leaf blight						
285	Leaf miner	https://en.wikipedia.org/wiki/Leaf_miner	https://upload.wikimedia.org/wikipedia/commons/4/40/Cameraria_ohridella_8419.jpg				
286	Leaf mold	https://en.wikipedia.org/wiki/Leaf_mold	https://upload.wikimedia.org/wikipedia/commons/e/ec/Wiktionary-logo.svg				
287	Leaf roller						
288	Leaf rot	https://en.wikipedia.org/wiki/Typhula_variabilis	https://upload.wikimedia.org/wikipedia/commons/0/00/Mushroom_%28PSF%29.png	Domain:Eukaryota,Kingdom:Fungi,Division:Basidiomycota,Class:Agaricomycetes,Order:Agaricales,Family:Typhulaceae,Genus:Typhula	Typhula variabilis	Craterellus variabilis,Sclerotium semen,Typhula betae,Typhula intermedia,Typhula laschii,Typhula semen	
289	Leaf rust						 caught DisambiguationError exception: ['Wheat leaf rust', 'Hemileia vastatrix', 'Leaf rust (barley)', 'Puccinia hordei', 'Phakopsora euvitis']
290	Leaf speckle						
291	Leaf spot	https://en.wikipedia.org/wiki/Several	https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg				
292	Leaffolder						
293	Leafhoppers	https://en.wikipedia.org/wiki/Cicadella_viridis	https://upload.wikimedia.org/wikipedia/commons/7/74/Cicadella_viridis.ogv	:Upperside,Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Hemiptera,Family:Cicadellidae,Subfamily:Cicadellinae,Genus:Cicadella	Cicadella viridis		 getSynonyms 020: Synonyms not found
294	Leafminer						
295	Leafroller						
296	Lesion nematode	https://en.wikipedia.org/wiki/Pratylenchus_penetrans	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Nematoda,Class:Secernentea,Order:Tylenchida,Family:Pratylenchidae,Genus:Pratylenchus	Pratylenchus penetrans		 getSynonyms 020: Synonyms not found
297	Lesser grain borer	https://en.wikipedia.org/wiki/Rhyzopertha	https://upload.wikimedia.org/wikipedia/commons/8/89/CSIRO_ScienceImage_10792_Rhyzopertha_dominica_Lesser_Grain_Borer.jpg	Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Coleoptera,Family:Bostrichidae,Genus:RhyzoperthaStephens, 1830	Rhyzopertha dominica	Synodendron dominicum,Synodendron pusillum,Sinodendron dominicum,Sinodendron pusillum,Rhyzopertha pusilla,Rhizopertha pusilla,Rhizopertha dominica,Dinoderus pusillus,Ptinus piceus,Ptinus fissicornis,Apate rufa,Apate pusilla,Apate frumentaria,Bostrichus moderatus,Rhizopertha rufa	
298	Licorice rot	https://en.wikipedia.org/wiki/Mycocentrospora_acerina	https://upload.wikimedia.org/wikipedia/commons/a/ae/Mycocentrospora_acerina.png	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Dothideomycetes,Order:Pleosporales,Family:incertae sedis,Genus:Mycocentrospora	Mycocentrospora acerina	Ansatospora acerina,Centrospora acerina,Cercospora acerina,Cercospora cari,Cercosporella acerina,Sporidesmium acerinum	
299	Lilac Tasselflower	https://en.wikipedia.org/wiki/Emilia_sonchifolia	https://upload.wikimedia.org/wikipedia/commons/b/b7/Emilia_sonchifolia-Silent_Valley-2016-08-13-001.jpg	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Eudicots,Clade:Asterids,Order:Asterales,Family:Asteraceae,Genus:Emilia	Emilia sonchifolia	Cacalia sonchifolia,Crassocephalum sonchifolium,Emilia marivelensis,Emilia purpurea,Emilia rigidula,Emilia sinica,Gynura ecalyculata,Prenanthes javanica,Senecio auriculatus,Senecio rapae,Senecio sonchifolius,Sonchus javanicus	
300	Locust	https://en.wikipedia.org/wiki/Locust	https://upload.wikimedia.org/wikipedia/commons/3/3b/CSIRO_ScienceImage_1367_Locusts_attacked_by_the_fungus_Metarhizium.jpg				
301	Loopers	https://en.wikipedia.org/wiki/Loopers	https://upload.wikimedia.org/wikipedia/en/2/27/Loopers_game_cover.jpg				
302	Maggots	https://en.wikipedia.org/wiki/Maggot	https://upload.wikimedia.org/wikipedia/commons/0/0d/Common_wild_pig_%28boar%29_corpse_decomposition_timelapse_in_4K_13SpAUlZ6Qc.webm				
303	Major weeds						
304	Mango anthracnose	https://en.wikipedia.org/wiki/Glomerella_cingulata	https://upload.wikimedia.org/wikipedia/commons/5/5d/Bitter_rot.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Glomerellales,Family:Glomerellaceae,Genus:Colletotrichum	Glomerella cingulata	Colletotrichum gloeosporioides,Glomerella rufomaculans-vaccinii	
305	Mango leafhopper						
306	Mango scab						
307	Mango stem borer,	https://en.wikipedia.org/wiki/Batocera_rufomaculata	https://upload.wikimedia.org/wikipedia/commons/5/5e/Batocera_rufomaculata.jpg	:Domain:,Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Coleoptera,Infraorder:Cucujiformia,Family:Cerambycidae,Genus:Batocera	Batocera rufomaculata	Cerambyx rufomaculatus,Cerambyx rubiginosus,Cerambyx cruentatus	
308	Mango stem end rot						
309	Mango thrips	https://en.wikipedia.org/wiki/Scirtothrips_dorsalis	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Thysanoptera,Family:Thripidae,Genus:Scirtothrips	Scirtothrips dorsalis	Heliothrips minutissimus,Anaphothrips andreae,Neophysopus fragariae,Scirtothrips padmae	
310	Mango tip borer						
311	Mango twig borer						
312	Mealy bugs	https://en.wikipedia.org/wiki/John_Noyes_(entomologist)	https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg				
313	Melanose scab	https://en.wikipedia.org/wiki/Diaporthe_citri	https://upload.wikimedia.org/wikipedia/commons/a/ad/Diaporthe_citri_%2810.3897-mycokeys.77.59999%29_Figure_4.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Diaporthales,Family:Diaporthaceae,Genus:Diaporthe	Diaporthe citri	Phomopsis californica,Phomopsis caribaea,Phomopsis citri,Phomopsis cytosporella	
314	Melon thrips	https://en.wikipedia.org/wiki/Thrips_palmi	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Thysanoptera,Family:Thripidae,Genus:Thrips	Thrips palmi		 getSynonyms 020: Synonyms not found
315	Melon worm	https://en.wikipedia.org/wiki/Diaphania_indica	https://upload.wikimedia.org/wikipedia/commons/f/f5/Blackborder_moth_sal.jpg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Crambidae,Genus:Diaphania	Diaphania indica		 None
316	Mexican primrose-willow	https://en.wikipedia.org/wiki/Ludwigia_octovalvis	https://upload.wikimedia.org/wikipedia/commons/c/c6/Blue_Eyes_Fuchsia.JPG	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Eudicots,Clade:Rosids,Order:Myrtales,Family:Onagraceae,Genus:Ludwigia	Ludwigia octovalvis		 getSynonyms 020: Synonyms not found
317	Mice						
318	Mildew	https://en.wikipedia.org/wiki/Mildew	https://upload.wikimedia.org/wikipedia/commons/f/f5/20110605_195711_MildewFromShowerCurtain.jpg				
319	Mites	https://en.wikipedia.org/wiki/Mite	https://upload.wikimedia.org/wikipedia/commons/4/4a/Acarine_anatomy_and_morphology.png				
320	Mixed weeds						
321	Moko disease	https://en.wikipedia.org/wiki/Ralstonia_solanacearum	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Bacteria,Phylum:Pseudomonadota,Class:Betaproteobacteria,Order:Burkholderiales,Family:Burkholderiaceae,Genus:Ralstonia	Ralstonia solanacearum	Burkholderia solanacearum,Bacillus solanacearum,Pseudomonas solanacearum,Pseudomonas batatae,Pseudomonas ricini	
322	Mole cricket	https://en.wikipedia.org/wiki/Mole_cricket	https://upload.wikimedia.org/wikipedia/commons/6/69/89912_Gryllotalpa_gryllotalpa%28112r9%29.wav	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Orthoptera,Infraorder:Gryllidea,Family:GryllotalpidaeSaussure, 1870,:Distribution of Gryllotalpa, Scapteriscus, Neocurtilla		Curtillidae Kirby,,Gryllotalpida, Gryllotalpides,	
323	Monachoria						
324	Morning glory						getPage2 110: did not find exact or de-pluralised match
325	Motley dwarf virus	https://en.wikipedia.org/wiki/Luteovirus	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Orthornavirae,Phylum:Kitrinoviricota,Class:Tolucaviricetes,Order:Tolivirales,Family:Tombusviridae,Genus:Luteovirus			 getSynonyms 020: Synonyms not found
326	Mutha grass						
327	Neck rot						
328	Nematodes	https://en.wikipedia.org/wiki/Nematode	https://upload.wikimedia.org/wikipedia/commons/d/d2/Anisakids.jpg	Domain:Eukaryota,Kingdom:Animalia,Clade:ParaHoxozoa,Clade:Bilateria,Clade:Nephrozoa,Clade:Protostomia,Clade:Nematoida,Phylum:NematodaDiesing, 1861		Nematodes Burmeister,,Nematoidea sensu,Nemates Cobb,,Nemata Cobb,	
329	Northern corn leaf blight	https://en.wikipedia.org/wiki/Northern_corn_leaf_blight	https://upload.wikimedia.org/wikipedia/commons/3/38/NCLB_disease_cycle.JPG				
330	NutSedges						
331	Onion armyworm	https://en.wikipedia.org/wiki/Beet_armyworm	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	:Domain:,Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Noctuidae,Genus:Spodoptera	Spodoptera exigua	Noctua exigua,Caradrina venosa,Laphygma exigua	
332	Oriental fruit fly						
333	Ozone injury	https://en.wikipedia.org/wiki/Ozone	https://upload.wikimedia.org/wikipedia/commons/3/31/1950-_Ozone_in_upper_and_lower_troposphere.svg				
334	Paddy rice						
335	Panama disease	https://en.wikipedia.org/wiki/Panama_disease	https://upload.wikimedia.org/wikipedia/commons/4/4e/Approximately_30_Gros_Michel_Bananas.jpg				
336	Panicle rice blast						
337	Papaya fruit + root rot	https://en.wikipedia.org/wiki/Phytophthora_palmivora	https://upload.wikimedia.org/wikipedia/commons/5/51/Brokencoconut.jpg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora palmivora	Kawakamia carica,Phytophthora arecae,Phytophthora cactorum,Phytophthora carica,Phytophthora carica,Phytophthora faberi,Phytophthora heveae,Phytophthora omnivora,Phytophthora palmivora,Phytophthora palmivora,Phytophthora palmivora,Phytophthora palmivora,Phytophthora palmivora,Phytophthora parasitica,Phytophthora parasitica,Phytophthora theobromae,Pythium palmivorum	
338	Para grass	https://en.wikipedia.org/wiki/Urochloa_mutica	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Poaceae,Subfamily:Panicoideae,Genus:Urochloa	Urochloa mutica	Brachiaria mutica,Panicum muticum,Brachiaria numidiana,Brachiaria purpurascens,Panicum amphibium,Panicum appressum,Panicum barbinode,Panicum equinum,Panicum guadaloupense,Panicum leiogonum,Panicum limnaeum,Panicum numidianum,Panicum paraguayense,Panicum pictigluma,Panicum punctulatum,Panicum purpurascens	
339	Pepper blight	https://en.wikipedia.org/wiki/Phytophthora_capsici	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora capsici	Phytophthora parasitica	
340	Perennial broadleaf weeds						
341	Perennial grass weeds						
342	Perennial grasses						
343	Perennial sedges						
344	Perennial Weeds						
345	Phoma blight						
346	Phomopsis blight	https://en.wikipedia.org/wiki/Phomopsis_asparagi	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Diaporthales,Family:Valsaceae,Genus:Phomopsis	Phomopsis asparagi	Phoma asparagi	
347	Phymatotrichum root rot (cotton root rot)	https://en.wikipedia.org/wiki/Texas_root_rot	https://upload.wikimedia.org/wikipedia/commons/c/c1/Cuciform_Hyphae_of_P._Omnivera.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Pezizomycetes,Order:Pezizales,Family:Rhizinaceae,Genus:Phymatotrichopsis	Phymatotrichopsis omnivora	Ozonium auricomum,Ozonium omnivorum,Phymatotrichum omnivorum	
348	Phythopthora Root rot	https://en.wikipedia.org/wiki/Phytophthora_cinnamomi	https://upload.wikimedia.org/wikipedia/commons/8/8c/Boot_cleaning_station_in_Lesueur_National_Park%2C_September_2023.jpg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora cinnamomi		 getSynonyms 020: Synonyms not found
349	Phythopthora rot						
350	Phytophthora blight	https://en.wikipedia.org/wiki/Phytophthora_capsici	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora capsici	Phytophthora parasitica	
351	Phytophthora infestans	https://en.wikipedia.org/wiki/Phytophthora_infestans	https://upload.wikimedia.org/wikipedia/commons/c/c0/07_08_life_cycle%2C_Phytophthora_infestans_on_potato%2C_Peronosporales%2C_Oomycota_%28M._Piepenbring%29.png	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora infestans		 getSynonyms 020: Synonyms not found
352	Phytophthora root rot	https://en.wikipedia.org/wiki/Phytophthora_megasperma	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora megasperma	Pythiomorpha miyabeana	
353	Pickerel weed						
354	Pineapple butt rot	https://en.wikipedia.org/wiki/Ceratocystis_paradoxa	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Microascales,Family:Ceratocystidaceae,Genus:Ceratocystis	Ceratocystis paradoxa	Ceratostomella paradoxa,Chalara paradoxa,Chalara thielavioides,Chalaropsis thielavioides,Endoconidiophora paradoxa,Endoconidium fragrans,Hughesiella euricoi,Neocarpenteles acanthosporum,Ophiostoma paradoxum,Sporoschisma paradoxum,Stilbochalara dimorpha,Thielaviopsis ethacetica,Thielaviopsis euricoi,Thielaviopsis paradoxa,Thielaviopsis thielavioides	
355	Pineapple disease						
356	Pineapple fruit rot						
357	Pineapple mites						
358	Pineapple mold						
359	Pineapple wilt						
360	Pink disease						 caught DisambiguationError exception: ['Acrodynia', 'Erythricium salmonicolor']
361	Pink mold rot	https://en.wikipedia.org/wiki/Trichothecium_roseum	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Hypocreales,Genus:Trichothecium	Trichothecium roseum	Trichoderma roseum,Hyphelia rosea,Puccinia rosea,Cephalothecium roseum,Dactylium roseum	
362	Pink rot	https://en.wikipedia.org/wiki/Pink_rot	https://upload.wikimedia.org/wikipedia/commons/8/8c/DAB_list_gray.svg				
363	Pink scavenger moth	https://en.wikipedia.org/wiki/Anatrachyntis_rileyi	https://upload.wikimedia.org/wikipedia/commons/0/0f/Anatrachyntis_rileyi_181784086.jpg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Cosmopterigidae,Genus:Anatrachyntis	Anatrachyntis rileyi	Batrachedra rileyi,Pyroderces rileyi,Sathrobrota rileyi,Batrachedra stigmatophora,Pyroderces stigmatophora,Anatrachyntis stigmatophora	
364	Pink Stem Borer	https://en.wikipedia.org/wiki/Sesamia_inferens	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	:Ventral view,Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Noctuidae,Genus:Sesamia	Sesamia inferens	Leucania inferens,Leucania proscripta,Sesamia tranquilaris,Nonagria gracilis,Sesamia albicillata,Nonagria innocens,Sesamia creticoides,Sesamia kosempoana,Sesamia sokutsuana,Semasia hirayamae	
365	Pitmark						
366	Planthoppers	https://en.wikipedia.org/wiki/Planthopper	https://upload.wikimedia.org/wikipedia/commons/c/c5/Acanaloniidae_conica_adults.webm	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Hemiptera,Infraorder:FulgoromorphaEvans, 1946			 getSynonyms 020: Synonyms not found
367	Pod rot						
368	Post-emergent broadleaf weeds						
369	Potato black rot	https://en.wikipedia.org/wiki/Black_rot	https://upload.wikimedia.org/wikipedia/commons/d/d2/Black_knot_on_black_cherry1.jpg				
370	Potato cyst nematode	https://en.wikipedia.org/wiki/Potato_cyst_nematode	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Nematoda,Class:Secernentea,Order:Tylenchida,Family:Heteroderidae,Subfamily:Heteroderinae,Genus:GloboderaSkarbilovich, 1959			 getSynonyms 020: Synonyms not found
371	Potato tuber worm						
372	Powdery mildew	https://en.wikipedia.org/wiki/Ascomycota	https://upload.wikimedia.org/wikipedia/commons/e/ea/04_01_02_life_cycle_Ascomycota%2C_ascus_%28M._Piepenbring%29.svg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota(Berk.) Caval.-Sm. (1998)[2]			 getSynonyms 020: Synonyms not found
